660000,661000,649000,652000,283944,185786,5,8000,119,647600,630800,601600,608026.3158,1,1,1,1,1,1,660000,660000,670500,608000,663000,-372565.368,1634165.368,3.84E-05,-1.57E+08,2.603014015,2.606759906,100.6794317,103.3608117,108.3776596,107.2322008,-7.50E-04,649200,653355.2,666048,0.001042982,5.95E-04,-1.212121212
654000,662000,650000,650000,413401,271083,5,2000,77,650200,632850,602216.6667,608571.4286,1,1,1,1,1,1,660000,660000,670500,604000,663000,-370515.368,1636215.368,5.04E-05,-2.06E+08,2.311676779,2.312881763,99.96924023,102.7099629,107.934575,106.8075117,-7.32E-04,651280,654920,666802.624,0.001132987,7.10E-04,-0.611620795
652000,657000,649000,653000,179028,117111,2,3000,74,651600,635000,603116.6667,609141.0256,1,1,1,1,1,1,660000,660000,670500,606000,655000,-368365.368,1638365.368,3.88E-05,-1.59E+08,1.771296375,1.770617675,100.2148557,102.8346457,108.270926,107.2001347,-7.16E-04,653440,656515.2,667652.992,0.001275292,8.26E-04,0.153374233
662000,662000,655000,656000,179730,118237,2,3000,124,654200,637050,604466.6667,609734.1772,1,1,1,1,1,1,660000,660000,670500,606000,653000,-366315.368,1640415.368,2.75E-05,-1.12E+08,1.707803179,1.706677949,100.2751452,102.9746488,108.5254219,107.5878677,-7.00E-04,655520,658116.8,668589.44,0.001402597,9.42E-04,-0.906344411
656000,660000,652000,657000,146528,96237,2,1000,191,653600,639600,605833.3333,610325,1,1,1,1,1,1,660000,660000,669000,608000,653000,-363765.368,1642965.368,1.67E-05,-6.80E+07,1.608255593,1.606120843,100.5201958,102.7204503,108.4456671,107.6475648,-6.84E-04,657800,659739.2,669603.648,0.001516937,0.001057066,0.152439024
658000,658000,651000,654000,165470,108392,5,3000,159,654000,641550,607200,610864.1975,1,1,1,1,1,1,660000,660000,669000,608000,653000,-361815.368,1644915.368,7.30E-06,-2.93E+07,1.436694219,1.431629806,100,101.9406126,107.7075099,107.061439,-6.70E-04,659640,661366.4,670687.616,0.00161882,0.001168988,-0.607902736
646000,651000,643000,649000,202533,131025,5,5000,56,653800,643200,608866.6667,611329.2683,1,1,1,1,1,1,660000,660000,661500,609000,641000,-360165.368,1646565.368,-4.98E-07,2655838.064,0.931756369,0.909505664,99.26583053,100.9017413,106.5914814,106.1621018,-6.56E-04,661400,663004.8,671834.752,0.001710388,0.001277269,0.464396285
644000,650000,644000,647000,167494,108419,5,2000,193,652600,644850,610433.3333,611759.0361,1,1,1,1,1,1,660000,660000,661500,610000,638000,-358515.368,1648215.368,-7.42E-06,3.10E+07,15.88268889,12.68728571,99.14189396,100.3334109,105.9902801,105.7605956,-6.43E-04,662920,664660.8,673039.488,0.001793203,0.001382411,0.465838509
647000,649000,633000,633000,366389,234540,5,14000,69,648000,646150,611766.6667,612011.9048,1,1,1,1,1,1,660000,657000,661500,615000,630000,-357215.368,1649515.368,-8.00E-06,3.34E+07,2.078893114,2.07734631,97.68518519,97.96486884,103.4708222,103.4293606,-6.30E-04,663840,666310.4,674296.128,0.001867112,0.00148448,-2.163833076
638000,642000,629000,632000,353782,224996,5,1000,138,643000,647500,612783.3333,612247.0588,1,1,1,1,1,1,660000,657000,661500,615000,630000,-355865.368,1650865.368,-8.55E-06,3.57E+07,2.067928478,2.066692266,98.28926905,97.60617761,103.1359643,103.2263023,-6.17E-04,664520,667931.2,675597.568,0.001930072,0.001583045,-0.940438871
640000,645000,637000,642000,499576,320473,2,10000,244,640600,648700,614083.3333,612593.0233,1,1,1,1,1,1,660000,657000,661500,615000,629000,-354665.368,1652065.368,-9.35E-06,3.90E+07,2.093703072,2.092104414,100.2185451,98.9671651,104.5460714,104.80041,-6.05E-04,665960,669584,676941.888,0.001989824,0.001678249,0.3125
642000,655000,641000,655000,620439,404195,2,13000,631,641800,649250,615733.3333,613080.4598,1,1,1,1,1,1,660000,657000,661500,616000,622000,-354115.368,1652615.368,-1.05E-05,4.36E+07,2.120783672,2.118896785,102.0567155,100.8856373,106.3772196,106.8375267,-5.94E-04,667560,671281.6,678328.384,0.002048176,0.001764125,2.024922118
653000,658000,651000,656000,239772,156885,2,1000,158,643600,649150,617400,613568.1818,1,1,1,1,1,1,660000,657000,661500,616000,622000,-354215.368,1652515.368,-1.16E-05,4.82E+07,2.107758991,2.10625446,101.9266625,101.0552261,106.2520246,106.9155832,-5.83E-04,669160,673025.6,679756.672,0.0021056,0.001842237,0.45941807
